SHOP_WEEK,date,SHOP_WEEKDAY,SHOP_HOUR,sales,SPEND,item,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,store,STORE_FORMAT,STORE_REGION
200612,20060518,5,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000226190,MM,OT,994100600301122,L,MM,Full Shop,Mixed,STORE02872,LS,S01
200613,20060525,5,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000948995,MM,YA,994100700754625,L,MM,Full Shop,Mixed,STORE00296,LS,S03
200613,20060524,4,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000774572,MM,OT,994100700643893,L,MM,Full Shop,Fresh,STORE00631,LS,S02
200613,20060523,3,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000632357,UM,OA,994100700554259,L,MM,Top Up,Mixed,STORE00729,XLS,W03
200613,20060523,3,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700007023,L,UM,Top Up,Grocery,STORE00729,XLS,W03
200613,20060527,7,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000747146,UM,OT,994100700626896,L,UM,Top Up,Mixed,STORE00744,LS,E03
200612,20060516,3,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000858522,LA,YF,994100600698110,L,MM,Full Shop,Grocery,STORE00502,LS,S03
200612,20060520,7,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100600056182,L,LA,Top Up,Grocery,STORE00508,MS,E01
200612,20060516,3,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100600115538,L,MM,Top Up,Mixed,STORE00665,LS,S02
200612,20060515,2,10,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000962707,UM,OA,994100600763524,L,UM,Top Up,Fresh,STORE00679,LS,N03
200612,20060515,2,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100600027504,L,MM,Full Shop,Mixed,STORE00807,LS,W02
200612,20060517,4,19,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000324383,UM,OT,994100600362359,L,UM,Top Up,Fresh,STORE01648,MS,W03
200612,20060515,2,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000296344,LA,YF,994100600344629,L,UM,Top Up,Fresh,STORE01651,LS,S01
200612,20060521,1,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000561679,MM,PE,994100600511336,L,MM,Top Up,Fresh,STORE01968,LS,N01
200612,20060517,4,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000632732,MM,OT,994100600555903,L,MM,Full Shop,Mixed,STORE01968,LS,N01
200612,20060518,5,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000534575,MM,YA,994100600494118,M,LA,Top Up,Grocery,STORE01969,LS,W02
200612,20060519,6,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000564715,MM,OF,994100600513194,S,MM,Small Shop,Grocery,STORE02481,LS,W02
200612,20060515,2,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100600082246,L,LA,Top Up,Mixed,STORE02603,LS,W01
200613,20060527,7,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700067981,M,UM,Top Up,Mixed,STORE00282,SS,W03
200613,20060527,7,21,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700004707,L,MM,Top Up,Nonfood,STORE00288,LS,S03
200613,20060528,1,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000403880,UM,OA,994100700410913,L,UM,Top Up,Mixed,STORE00289,LS,S03
200613,20060526,6,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000239556,LA,OA,994100700307822,L,MM,Top Up,Mixed,STORE00574,LS,N01
200613,20060528,1,9,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000239556,LA,OA,994100700307823,M,MM,Top Up,Fresh,STORE00574,LS,N01
200613,20060528,1,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000049748,MM,OF,994100700188496,L,UM,Full Shop,Mixed,STORE00587,LS,E02
200613,20060524,4,10,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000550535,UM,OA,994100700502895,L,MM,Full Shop,Mixed,STORE00603,MS,W01
200613,20060527,7,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000809067,UM,OT,994100700665671,L,UM,Full Shop,Mixed,STORE00708,LS,W02
200613,20060527,7,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700022337,L,MM,Full Shop,Fresh,STORE01198,LS,N02
200613,20060523,3,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000429636,MM,OT,994100700427230,L,UM,Top Up,Grocery,STORE01209,LS,N01
200612,20060520,7,19,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100600042231,L,UM,Top Up,Fresh,STORE01824,SS,W01
200612,20060521,1,9,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000810980,UM,OT,994100600667901,L,UM,Top Up,Grocery,STORE01981,LS,S01
200612,20060521,1,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000425081,MM,OT,994100600425484,M,MM,Small Shop,Grocery,STORE02161,LS,S02
200612,20060520,7,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000847804,MM,YA,994100600691333,L,LA,Full Shop,Mixed,STORE02184,LS,W02
200612,20060520,7,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100600070152,L,LA,Top Up,Grocery,STORE02184,LS,W02
200612,20060520,7,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000078219,UM,PE,994100600208091,M,UM,Top Up,Mixed,STORE02447,LS,E02
200612,20060515,2,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000133493,UM,YF,994100600242827,M,UM,Top Up,Fresh,STORE02683,MS,S01
200612,20060517,4,21,9,10.26,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100600124888,L,LA,Top Up,Fresh,STORE02692,LS,N01
200612,20060517,4,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000874704,MM,YF,994100600708323,L,UM,Top Up,Fresh,STORE02813,LS,E03
200613,20060524,4,10,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000550893,MM,NULL,994100700503122,L,MM,Top Up,Mixed,STORE00015,LS,E02
200613,20060524,4,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000812806,LA,YA,994100700668144,L,MM,Full Shop,Fresh,STORE00015,LS,E02
200613,20060524,4,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000316839,UM,OT,994100700356175,M,UM,Top Up,Mixed,STORE00025,XLS,S02
200613,20060524,4,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000279874,UM,OA,994100700332880,L,UM,Top Up,Fresh,STORE00222,LS,N01
200613,20060523,3,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700152822,M,MM,Top Up,Fresh,STORE00223,LS,N01
200613,20060527,7,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000974241,MM,YA,994100700770360,M,LA,Small Shop,Mixed,STORE00488,MS,N03
200613,20060522,2,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000127889,MM,OT,994100700237675,L,UM,Full Shop,Fresh,STORE00647,MS,N02
200613,20060525,5,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000666965,UM,YA,994100700575869,L,MM,Full Shop,Fresh,STORE00934,LS,S03
200613,20060524,4,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700031316,M,UM,Top Up,Mixed,STORE00935,MS,E03
200613,20060527,7,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700027767,L,LA,Top Up,Mixed,STORE00936,LS,N01
200613,20060527,7,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000901366,LA,OT,994100700724580,L,MM,Full Shop,Mixed,STORE01071,LS,S01
200613,20060522,2,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000087273,LA,OT,994100700211909,L,LA,Full Shop,Fresh,STORE01490,LS,E01
200613,20060528,1,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000210767,UM,PE,994100700289680,L,MM,Full Shop,Mixed,STORE01664,SS,W01
200612,20060518,5,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000359948,MM,YF,994100600384879,M,MM,Top Up,Mixed,STORE02644,LS,N02
200612,20060517,4,17,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000597147,UM,OA,994100600533286,L,UM,Top Up,Fresh,STORE02648,LS,N03
200612,20060517,4,9,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000209055,LA,OT,994100600290129,L,LA,Top Up,Mixed,STORE02778,LS,N03
200613,20060524,4,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000187538,UM,OF,994100700274905,L,MM,Top Up,Fresh,STORE00319,LS,E03
200613,20060523,3,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000391818,UM,OT,994100700403382,L,MM,Top Up,Fresh,STORE00470,LS,S01
200613,20060522,2,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000811811,LA,YA,994100700667453,M,UM,Small Shop,Mixed,STORE00637,MS,W01
200613,20060524,4,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000707498,UM,YA,994100700601727,L,UM,Full Shop,Fresh,STORE00752,LS,S02
200613,20060526,6,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000948350,MM,YA,994100700754259,L,LA,Top Up,Fresh,STORE00760,MS,E02
200613,20060525,5,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700060970,L,MM,Top Up,Fresh,STORE00933,XLS,N02
200613,20060523,3,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000948375,MM,OA,994100700754269,L,MM,Top Up,Mixed,STORE01338,LS,N02
200613,20060526,6,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700082187,L,LA,Top Up,Grocery,STORE01780,MS,S03
200613,20060524,4,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000379724,UM,YA,994100700395726,M,UM,Small Shop,Fresh,STORE01783,LS,W02
200613,20060524,4,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000074203,MM,NULL,994100700203614,L,MM,Full Shop,Fresh,STORE01792,LS,W01
200613,20060524,4,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000547764,MM,YF,994100700501154,L,MM,Full Shop,Mixed,STORE01792,LS,W01
200613,20060522,2,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000050399,MM,OT,994100700188864,L,UM,Top Up,Mixed,STORE02312,LS,E03
200613,20060524,4,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000323390,LA,YA,994100700360275,M,MM,Small Shop,Grocery,STORE02538,LS,W03
200613,20060528,1,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000540642,UM,OA,994100700496665,M,MM,Top Up,Mixed,STORE02543,LS,E01
200614,20060531,4,9,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000470720,UM,OT,994100800456225,L,UM,Top Up,Fresh,STORE00201,MS,W02
200614,20060603,7,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000562430,MM,OT,994100800512768,L,UM,Full Shop,Mixed,STORE00204,MS,N03
200614,20060530,3,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000629101,UM,OT,994100800554578,M,UM,Small Shop,Fresh,STORE00210,MS,N01
200614,20060531,4,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000195881,UM,YF,994100800285282,M,UM,Small Shop,Nonfood,STORE00216,MS,W01
200613,20060522,2,10,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000975700,MM,OF,994100700771256,M,UM,Top Up,Mixed,STORE00535,LS,E03
200613,20060524,4,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000866558,MM,OT,994100700702227,L,UM,Full Shop,Fresh,STORE00681,LS,N01
200613,20060528,1,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700043893,L,UM,Top Up,Fresh,STORE00782,SS,N01
200613,20060525,5,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000700904,UM,OT,994100700597450,S,MM,Small Shop,Grocery,STORE00960,MS,W01
200613,20060528,1,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700019676,L,LA,Top Up,Grocery,STORE01095,MS,N01
200613,20060523,3,21,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000866143,UM,OT,994100700701949,M,UM,Small Shop,Mixed,STORE01501,MS,W02
200613,20060528,1,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000871534,MM,OA,994100700705378,L,UM,Full Shop,Fresh,STORE01668,LS,N03
200613,20060527,7,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000868948,UM,OA,994100700703745,L,UM,Top Up,Fresh,STORE01672,SS,E02
200613,20060523,3,19,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000440693,MM,NULL,994100700434224,L,UM,Full Shop,Fresh,STORE01799,MS,N01
200613,20060527,7,14,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700022815,L,UM,Top Up,Mixed,STORE01948,LS,E03
200613,20060527,7,19,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000586569,UM,YF,994100700525159,L,UM,Full Shop,Fresh,STORE02059,SS,E01
200613,20060524,4,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700129638,L,UM,Top Up,Fresh,STORE02060,MS,S03
200613,20060526,6,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000260919,MM,PE,994100700321146,M,MM,Small Shop,Mixed,STORE02085,MS,W02
200613,20060522,2,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000052476,UM,NULL,994100700190180,L,UM,Top Up,Mixed,STORE02410,LS,N01
200613,20060527,7,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000520801,MM,YA,994100700484283,L,MM,Top Up,Mixed,STORE02499,SS,S01
200613,20060524,4,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700113614,L,MM,Full Shop,Mixed,STORE02504,XLS,S03
200613,20060522,2,12,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000809067,UM,OT,994100700665672,L,UM,Top Up,Grocery,STORE02648,LS,N03
200614,20060603,7,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000150079,LA,OA,994100800256603,L,MM,Top Up,Mixed,STORE00003,LS,E01
200614,20060603,7,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000919564,UM,OA,994100800735814,M,UM,Small Shop,Fresh,STORE00003,LS,E01
200614,20060602,6,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000547722,UM,OA,994100800503722,L,UM,Full Shop,Fresh,STORE00150,LS,S02
200614,20060604,1,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100800005752,M,MM,Small Shop,Grocery,STORE00177,MS,E03
200614,20060603,7,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000114893,UM,OT,994100800234790,L,UM,Top Up,Fresh,STORE00343,XLS,W02
200612,20060517,4,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000627444,UM,OT,994100600552529,M,UM,Small Shop,Fresh,STORE02339,XLS,E02
200612,20060518,5,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000390429,UM,YA,994100600403727,M,MM,Top Up,Fresh,STORE02719,MS,W03
200612,20060517,4,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000694713,UM,OA,994100600594765,L,UM,Top Up,Grocery,STORE02847,LS,N01
200613,20060524,4,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000940113,UM,OT,994100700749100,M,UM,Small Shop,Fresh,STORE00386,LS,S02
200613,20060524,4,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000175752,UM,OT,994100700267702,L,UM,Top Up,Mixed,STORE00386,LS,S02
200613,20060524,4,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000075391,MM,PE,994100700204323,L,MM,Full Shop,Fresh,STORE00839,LS,W01
200613,20060527,7,10,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000565533,UM,NULL,994100700512068,L,MM,Full Shop,Mixed,STORE00839,LS,W01
200613,20060527,7,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700089111,L,MM,Full Shop,Mixed,STORE00996,LS,N02
200613,20060525,5,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000439515,MM,OT,994100700433465,L,LA,Full Shop,Fresh,STORE01131,LS,E03
200613,20060525,5,21,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000868303,UM,NULL,994100700703356,L,UM,Top Up,Mixed,STORE01284,MS,E02
200613,20060525,5,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000111386,UM,OA,994100700227165,L,MM,Top Up,Fresh,STORE01287,LS,N01
200613,20060522,2,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000130656,LA,OT,994100700239337,L,MM,Full Shop,Mixed,STORE01417,LS,W02
200613,20060522,2,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700026789,L,LA,Top Up,Grocery,STORE01417,LS,W02
200613,20060528,1,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000719991,MM,YF,994100700609599,L,LA,Full Shop,Mixed,STORE01695,LS,W02
200613,20060525,5,19,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700136916,L,UM,Full Shop,Mixed,STORE01707,LS,S03
200613,20060527,7,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000909084,MM,OT,994100700729423,L,MM,Full Shop,Mixed,STORE02156,LS,S01
200613,20060525,5,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000419192,MM,PE,994100700420568,M,UM,Top Up,Mixed,STORE02515,LS,S03
200614,20060604,1,18,6,6.84,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100800048420,L,MM,Top Up,Grocery,STORE00025,XLS,S02
200614,20060531,4,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100800138766,L,MM,Full Shop,Fresh,STORE00377,LS,W03
200614,20060529,2,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000625041,UM,OA,994100800551899,L,UM,Full Shop,Mixed,STORE00502,LS,S03
200614,20060530,3,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000524171,UM,PE,994100800489188,M,MM,Top Up,Mixed,STORE00529,SS,S01
200614,20060601,5,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000741430,LA,OT,994100800624671,L,LA,Full Shop,Fresh,STORE00673,LS,W01
200613,20060527,7,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000613818,MM,OT,994100700542341,L,MM,Full Shop,Grocery,STORE00894,LS,W01
200613,20060527,7,19,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000918889,MM,PE,994100700735639,L,MM,Top Up,Mixed,STORE00894,LS,W01
200613,20060528,1,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000226358,UM,OA,994100700299527,L,UM,Full Shop,Fresh,STORE00897,LS,S03
200613,20060523,3,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000804093,MM,NULL,994100700662630,M,MM,Small Shop,Mixed,STORE01041,LS,S01
200613,20060528,1,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000392889,XX,YA,994100700404019,S,MM,Small Shop,Grocery,STORE01329,MS,W02
200613,20060522,2,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000480965,MM,NULL,994100700459329,M,UM,Top Up,Fresh,STORE01603,SS,S02
200613,20060523,3,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000480965,MM,NULL,994100700459331,S,UM,Small Shop,Grocery,STORE01603,SS,S02
200613,20060528,1,19,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700090054,L,UM,Top Up,Mixed,STORE01603,SS,S02
200613,20060526,6,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000514292,MM,OT,994100700480132,L,MM,Full Shop,Fresh,STORE02184,LS,W02
200613,20060526,6,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000029764,UM,OA,994100700175725,L,UM,Top Up,Mixed,STORE02191,LS,N03
200613,20060524,4,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000281375,UM,OA,994100700333834,L,MM,Full Shop,Fresh,STORE02255,MS,W02
200613,20060523,3,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000848321,UM,YF,994100700690707,L,MM,Full Shop,Mixed,STORE02255,MS,W02
200613,20060522,2,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700104465,M,UM,Small Shop,Fresh,STORE02357,LS,W02
200613,20060528,1,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000852571,UM,YF,994100700693388,L,MM,Top Up,Fresh,STORE02528,XLS,E02
200614,20060604,1,20,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000985405,MM,OA,994100800776506,L,LA,Top Up,Fresh,STORE00030,LS,W03
200614,20060603,7,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000361553,UM,YA,994100800388451,L,UM,Full Shop,Mixed,STORE00234,MS,N01
200614,20060603,7,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100800126802,L,MM,Top Up,Grocery,STORE00234,MS,N01
200614,20060602,6,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000613535,UM,OT,994100800544595,M,UM,Small Shop,Mixed,STORE00235,MS,E02
200614,20060601,5,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000741221,LA,NULL,994100800624542,L,LA,Full Shop,Mixed,STORE00237,LS,E01
200614,20060601,5,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000078420,MM,YF,994100800211892,L,MM,Top Up,Mixed,STORE00747,LS,N01
200614,20060604,1,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000632955,UM,OT,994100800557031,M,MM,Small Shop,Grocery,STORE00747,LS,N01
200612,20060518,5,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100600153390,L,MM,Full Shop,Grocery,STORE02538,LS,W03
200612,20060517,4,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000913922,UM,YA,994100600733061,M,UM,Top Up,Mixed,STORE02694,LS,S02
200613,20060524,4,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000924248,UM,OT,994100700739106,M,UM,Small Shop,Fresh,STORE00234,MS,N01
200613,20060525,5,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000675615,LA,YA,994100700581400,L,LA,Full Shop,Mixed,STORE00500,LS,N02
200613,20060525,5,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000496320,LA,OF,994100700468910,L,LA,Full Shop,Grocery,STORE00824,MS,N03
200613,20060526,6,19,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000445058,MM,OT,994100700436884,L,MM,Top Up,Fresh,STORE01253,LS,W02
200613,20060525,5,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700104257,M,MM,Small Shop,Mixed,STORE01253,LS,W02
200613,20060525,5,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000997267,UM,YA,994100700784559,L,UM,Top Up,Mixed,STORE01385,LS,N02
200613,20060522,2,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000627046,LA,YF,994100700550845,M,LA,Top Up,Mixed,STORE01513,MS,N03
200613,20060522,2,20,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700072737,L,LA,Top Up,Fresh,STORE01528,LS,W03
200613,20060526,6,20,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000815942,LA,OA,994100700670133,M,MM,Top Up,Fresh,STORE02053,LS,N02
200613,20060527,7,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000650480,MM,YA,994100700565623,L,UM,Full Shop,Fresh,STORE02231,LS,E02
200613,20060523,3,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000520035,UM,YF,994100700483773,L,MM,Full Shop,Mixed,STORE02240,LS,E01
200613,20060526,6,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000272896,LA,YF,994100700328501,L,LA,Full Shop,Mixed,STORE02603,LS,W01
200613,20060527,7,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000582665,UM,OT,994100700522693,L,UM,Full Shop,Mixed,STORE02762,MS,E03
200613,20060526,6,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994100700096365,L,LA,Top Up,Mixed,STORE02762,MS,E03
